facetGroup_LEGGINGS_COLOR,facetGroup,,,,,,,LEGGINGS,,0,,,,,,,,COLOR,Color,COLOR,,,,,,,,,,0,,,,,,
facetGroup_LEGGINGS_SIZE,facetGroup,,,,,,,LEGGINGS,,0,,,,,,,,SIZE,Size,SIZE,,,,,,,,,,0,,,,,,
facetGroup_LEGGINGS_BRAND,facetGroup,,,,,,,LEGGINGS,,0,,,,,,,,BRAND,Brand,BRAND,,,,,,,,,,0,,,,,,
facetGroup_LEGGINGS_MATERIAL,facetGroup,,,,,,,LEGGINGS,,0,,,,,,,,MATERIAL,Material,MATERIAL,,,,,,,,,,0,,,,,,
product_1000083_APPAREL_LEGGINGS,product,1000083,Excessive Printed Leggings,Excessive Printed Leggings,"Made from a stretch poly-blend fabric with Mid-rise waist. Multi-print throughout, Cropped finish and Regular fit.","From bold Geo-Tribal prints, back-to-black styles and retro high waists, legging lovers are spoilt for choice this season. The Fashion House edit revamps the comfy staple with a hi-shine finishes, soft-touch corduroy and textured designs.",,LEGGINGS,APPAREL,0,Leggings,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fsmall%2F1000083-1.jpg,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fsmall%2F1000083-1-1.jpg,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fdetail%2F1000083-1.jpg,,,,150.000,135.000,0,10,0,0.0,,,,0,Donatelli,,Polyester,Excessive_Print,Large Medium Small X-Large X-Small,Versace
facetGroup_LEGGINGS_COLOR,facetGroup,,,,,,,LEGGINGS,,0,,,,,,,,COLOR,Color,COLOR,,,,,,,,,,0,,,,,,
facetGroup_LEGGINGS_SIZE,facetGroup,,,,,,,LEGGINGS,,0,,,,,,,,SIZE,Size,SIZE,,,,,,,,,,0,,,,,,
facetGroup_LEGGINGS_BRAND,facetGroup,,,,,,,LEGGINGS,,0,,,,,,,,BRAND,Brand,BRAND,,,,,,,,,,0,,,,,,
facetGroup_LEGGINGS_MATERIAL,facetGroup,,,,,,,LEGGINGS,,0,,,,,,,,MATERIAL,Material,MATERIAL,,,,,,,,,,0,,,,,,
product_1000084_APPAREL_LEGGINGS,product,1000084,Voodoo Girl Leggings,Voodoo Girl Leggings,Made from an easy care poly fabric with Love heart print and Full stretch cut.,"From bold Geo-Tribal prints, back-to-black styles and retro high waists, legging lovers are spoilt for choice this season. The Fashion House edit revamps the comfy staple with a hi-shine finishes, soft-touch corduroy and textured designs.",,LEGGINGS,APPAREL,0,Leggings,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fsmall%2F1000084-1.jpg,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fsmall%2F1000084-1-1.jpg,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fdetail%2F1000084-1.jpg,,,,80.000,80.000,0,10,0,0.0,,,,0,Calvin Klein,,Polyester,Flumps_Print Jazzie_Print Love_Heart_Print,Large Medium Small,Calvin_Klein
facetGroup_LEGGINGS_COLOR,facetGroup,,,,,,,LEGGINGS,,0,,,,,,,,COLOR,Color,COLOR,,,,,,,,,,0,,,,,,
facetGroup_LEGGINGS_SIZE,facetGroup,,,,,,,LEGGINGS,,0,,,,,,,,SIZE,Size,SIZE,,,,,,,,,,0,,,,,,
facetGroup_LEGGINGS_BRAND,facetGroup,,,,,,,LEGGINGS,,0,,,,,,,,BRAND,Brand,BRAND,,,,,,,,,,0,,,,,,
facetGroup_LEGGINGS_MATERIAL,facetGroup,,,,,,,LEGGINGS,,0,,,,,,,,MATERIAL,Material,MATERIAL,,,,,,,,,,0,,,,,,
product_1000085_APPAREL_LEGGINGS,product,1000085,Cosy Rib Leggings,Cosy Rib Leggings,Made from a soft touch cotton-rich fabric with Mid-rise stretch waist. Ribbed finish and Form fitting.,"From bold Geo-Tribal prints, back-to-black styles and retro high waists, legging lovers are spoilt for choice this season. The Fashion House edit revamps the comfy staple with a hi-shine finishes, soft-touch corduroy and textured designs.",,LEGGINGS,APPAREL,0,Leggings,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fsmall%2F1000085-1.jpg,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fsmall%2F1000085-1-1.jpg,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fdetail%2F1000085-1.jpg,,,,70.000,65.000,0,10,0,0.0,,,,0,Donatelli,,Polyester-Cotton,Grey,Large Medium Small X-Large,Versace
facetGroup_LEGGINGS_COLOR,facetGroup,,,,,,,LEGGINGS,,0,,,,,,,,COLOR,Color,COLOR,,,,,,,,,,0,,,,,,
facetGroup_LEGGINGS_SIZE,facetGroup,,,,,,,LEGGINGS,,0,,,,,,,,SIZE,Size,SIZE,,,,,,,,,,0,,,,,,
facetGroup_LEGGINGS_BRAND,facetGroup,,,,,,,LEGGINGS,,0,,,,,,,,BRAND,Brand,BRAND,,,,,,,,,,0,,,,,,
facetGroup_LEGGINGS_MATERIAL,facetGroup,,,,,,,LEGGINGS,,0,,,,,,,,MATERIAL,Material,MATERIAL,,,,,,,,,,0,,,,,,
facetGroup_VERA_COLOR,facetGroup,,,,,,,VERA,,0,,,,,,,,COLOR,Color,COLOR,,,,,,,,,,0,,,,,,
facetGroup_VERA_SIZE,facetGroup,,,,,,,VERA,,0,,,,,,,,SIZE,Size,SIZE,,,,,,,,,,0,,,,,,
facetGroup_VERA_BRAND,facetGroup,,,,,,,VERA,,0,,,,,,,,BRAND,Brand,BRAND,,,,,,,,,,0,,,,,,
facetGroup_VERA_MATERIAL,facetGroup,,,,,,,VERA,,0,,,,,,,,MATERIAL,Material,MATERIAL,,,,,,,,,,0,,,,,,
product_1000086_APPAREL_LEGGINGS,product,1000086,Fishnet Leggings,Fishnet Leggings,Made from a poly-blend fabric with Stretch high-rise waistband and Fish net design.,"From bold Geo-Tribal prints, back-to-black styles and retro high waists, legging lovers are spoilt for choice this season. The Fashion House edit revamps the comfy staple with a hi-shine finishes, soft-touch corduroy and textured designs.",,LEGGINGS,APPAREL,0,Leggings,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fsmall%2F1000086-1.jpg,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fsmall%2F1000086-1-1.jpg,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fdetail%2F1000086-1.jpg,,,,95.000,95.000,0,10,0,0.0,,,,0,,,Polyester,Black,Large Medium Small X-Large X-Small,Vera
productCategory_OUTERWEARANDJACKETS,productCategory,,,,,A perfect combination of winter wear,,BF_CATEGORY_ROOT APPAREL OUTERWEARANDJACKETS,,2,Outerwear / Jackets,/osafe_theme/images/catalog/categories/coat1_100002-000043.jpg,,,,,,,,,,,,,,,,,,0,,,,,,
facetGroup_OUTERWEARANDJACKETS_COLOR,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,COLOR,Color,COLOR,,,,,,,,,,0,,,,,,
facetGroup_OUTERWEARANDJACKETS_SIZE,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,SIZE,Size,SIZE,,,,,,,,,,0,,,,,,
facetGroup_OUTERWEARANDJACKETS_BRAND,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,BRAND,Brand,BRAND,,,,,,,,,,0,,,,,,
facetGroup_OUTERWEARANDJACKETS_MATERIAL,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,MATERIAL,Material,MATERIAL,,,,,,,,,,0,,,,,,
facetGroup_VERA_COLOR,facetGroup,,,,,,,VERA,,0,,,,,,,,COLOR,Color,COLOR,,,,,,,,,,0,,,,,,
facetGroup_VERA_SIZE,facetGroup,,,,,,,VERA,,0,,,,,,,,SIZE,Size,SIZE,,,,,,,,,,0,,,,,,
facetGroup_VERA_BRAND,facetGroup,,,,,,,VERA,,0,,,,,,,,BRAND,Brand,BRAND,,,,,,,,,,0,,,,,,
facetGroup_VERA_MATERIAL,facetGroup,,,,,,,VERA,,0,,,,,,,,MATERIAL,Material,MATERIAL,,,,,,,,,,0,,,,,,
product_100060_APPAREL_OUTERWEARANDJACKETS,product,100060,Blazer with leather trim,Blazer with leather trim,"This jacket features a notched collar and contrast leather trim. Single-button closure and flap hip pockets. Lightly padded shoulders and 3&#39; back vent. Long sleeves. Lined. 20&#39; long, measured from shoulder. ",A perfect combination of winter wear,,OUTERWEARANDJACKETS,APPAREL,0,Outerwear / Jackets,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fsmall%2Fblazer1_100002-000041.jpg,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fsmall%2Fblazer2_100002-000041.jpg,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fdetail%2Fblazer1_100002-000041.jpg,,,,450.000,410.000,0,630,0,0.0,,2011-10-12T00:00:000Z,,0,Vera Wang,,Wool-Leather,Blue,Large Medium Small,Vera
facetGroup_OUTERWEARANDJACKETS_COLOR,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,COLOR,Color,COLOR,,,,,,,,,,0,,,,,,
facetGroup_OUTERWEARANDJACKETS_SIZE,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,SIZE,Size,SIZE,,,,,,,,,,0,,,,,,
facetGroup_OUTERWEARANDJACKETS_BRAND,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,BRAND,Brand,BRAND,,,,,,,,,,0,,,,,,
facetGroup_OUTERWEARANDJACKETS_MATERIAL,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,MATERIAL,Material,MATERIAL,,,,,,,,,,0,,,,,,
facetGroup_VERA_COLOR,facetGroup,,,,,,,VERA,,0,,,,,,,,COLOR,Color,COLOR,,,,,,,,,,0,,,,,,
facetGroup_VERA_SIZE,facetGroup,,,,,,,VERA,,0,,,,,,,,SIZE,Size,SIZE,,,,,,,,,,0,,,,,,
facetGroup_VERA_BRAND,facetGroup,,,,,,,VERA,,0,,,,,,,,BRAND,Brand,BRAND,,,,,,,,,,0,,,,,,
facetGroup_VERA_MATERIAL,facetGroup,,,,,,,VERA,,0,,,,,,,,MATERIAL,Material,MATERIAL,,,,,,,,,,0,,,,,,
product_100061_APPAREL_OUTERWEARANDJACKETS,product,100061,Bergen coat,Bergen coat,"This double-breasted, cropped wool coat features a fold-over collar and a 6-button closure. On-seam hip pockets and detachable self belt. Elbow-length flutter sleeves. Lined. 23&#39; long, measured from shoulder",A perfect combination of winter wear,,OUTERWEARANDJACKETS,APPAREL,0,Outerwear / Jackets,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fsmall%2Fcape1_100002-000042.jpg,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fsmall%2Fcape2_100002-000042.jpg,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fdetail%2Fcape1_100002-000042.jpg,,,,235.000,235.000,0,640,0,0.0,,2011-10-12T00:00:000Z,,0,Vera Wang,,Wool,Beige-Tan,Large Medium Small,Vera
facetGroup_DONATELLI_COLOR,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,COLOR,Color,COLOR,,,,,,,,,,0,,,,,,
facetGroup_DONATELLI_SIZE,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,SIZE,Size,SIZE,,,,,,,,,,0,,,,,,
facetGroup_DONATELLI_BRAND,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,BRAND,Brand,BRAND,,,,,,,,,,0,,,,,,
facetGroup_DONATELLI_MATERIAL,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,MATERIAL,Material,MATERIAL,,,,,,,,,,0,,,,,,
facetGroup_OUTERWEARANDJACKETS_COLOR,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,COLOR,Color,COLOR,,,,,,,,,,0,,,,,,
facetGroup_OUTERWEARANDJACKETS_SIZE,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,SIZE,Size,SIZE,,,,,,,,,,0,,,,,,
facetGroup_OUTERWEARANDJACKETS_BRAND,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,BRAND,Brand,BRAND,,,,,,,,,,0,,,,,,
facetGroup_OUTERWEARANDJACKETS_MATERIAL,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,MATERIAL,Material,MATERIAL,,,,,,,,,,0,,,,,,
product_100062_APPAREL_OUTERWEARANDJACKETS,product,100062,Fur collar coat,Fur collar coat,"This wool coat features a detachable fur stole at the fold-over collar. 4-button closure and flap hip pockets. Princess seams. Long sleeves. Lined.34&#39; long, measured from shoulder.  ",A perfect combination of winter wear,,OUTERWEARANDJACKETS,APPAREL,0,Outerwear / Jackets,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fsmall%2Fcoat1_100002-000043.jpg,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fsmall%2Fcoat2_100002-000043.jpg,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fdetail%2Fcoat1_100002-000043.jpg,,,,495.000,450.000,0,650,0,0.0,,2011-10-12T00:00:000Z,,0,Donatelli,,Wool,Beige-Tan,Large Medium Small X-Small,Versace
facetGroup_OUTERWEARANDJACKETS_COLOR,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,COLOR,Color,COLOR,,,,,,,,,,0,,,,,,
facetGroup_OUTERWEARANDJACKETS_SIZE,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,SIZE,Size,SIZE,,,,,,,,,,0,,,,,,
facetGroup_OUTERWEARANDJACKETS_BRAND,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,BRAND,Brand,BRAND,,,,,,,,,,0,,,,,,
facetGroup_OUTERWEARANDJACKETS_MATERIAL,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,MATERIAL,Material,MATERIAL,,,,,,,,,,0,,,,,,
facetGroup_STELLA_COLOR,facetGroup,,,,,,,STELLA,,0,,,,,,,,COLOR,Color,COLOR,,,,,,,,,,0,,,,,,
facetGroup_STELLA_SIZE,facetGroup,,,,,,,STELLA,,0,,,,,,,,SIZE,Size,SIZE,,,,,,,,,,0,,,,,,
facetGroup_STELLA_BRAND,facetGroup,,,,,,,STELLA,,0,,,,,,,,BRAND,Brand,BRAND,,,,,,,,,,0,,,,,,
facetGroup_STELLA_MATERIAL,facetGroup,,,,,,,STELLA,,0,,,,,,,,MATERIAL,Material,MATERIAL,,,,,,,,,,0,,,,,,
product_100063_APPAREL_OUTERWEARANDJACKETS,product,100063,Moto jacket,Moto jacket,"This wool moto jacket features ribbed-knit long sleeves. Snap details at notched collar. 3 zip pockets and asymmetrical zip closure. Lined. 18&#39; long, measured from shoulder. ",A perfect combination of winter wear,,OUTERWEARANDJACKETS,APPAREL,0,Outerwear / Jackets,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fsmall%2Fjacket1_100002-000044.jpg,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fsmall%2Fjacket2_100002-000044.jpg,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fdetail%2Fjacket1_100002-000044.jpg,,,,275.000,275.000,0,660,0,0.0,,2011-10-12T00:00:000Z,,0,Stella Designs,,Wool,Brown,Large Medium Small X-Large,Stella_Designs
facetGroup_OUTERWEARANDJACKETS_COLOR,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,COLOR,Color,COLOR,,,,,,,,,,0,,,,,,
facetGroup_OUTERWEARANDJACKETS_SIZE,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,SIZE,Size,SIZE,,,,,,,,,,0,,,,,,
facetGroup_OUTERWEARANDJACKETS_BRAND,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,BRAND,Brand,BRAND,,,,,,,,,,0,,,,,,
facetGroup_OUTERWEARANDJACKETS_MATERIAL,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,MATERIAL,Material,MATERIAL,,,,,,,,,,0,,,,,,
facetGroup_VERA_COLOR,facetGroup,,,,,,,VERA,,0,,,,,,,,COLOR,Color,COLOR,,,,,,,,,,0,,,,,,
facetGroup_VERA_SIZE,facetGroup,,,,,,,VERA,,0,,,,,,,,SIZE,Size,SIZE,,,,,,,,,,0,,,,,,
facetGroup_VERA_BRAND,facetGroup,,,,,,,VERA,,0,,,,,,,,BRAND,Brand,BRAND,,,,,,,,,,0,,,,,,
facetGroup_VERA_MATERIAL,facetGroup,,,,,,,VERA,,0,,,,,,,,MATERIAL,Material,MATERIAL,,,,,,,,,,0,,,,,,
product_100064_APPAREL_OUTERWEARANDJACKETS,product,100064,Leather military jacket,Military jacket,"This leather jacket features pleated button-flap front pockets and a belted waist. 6-button closure and button-tab epaulets. 8&#39; back vent. Long sleeves. Plaid lining. 25&#39; long, measured from shoulder. ",A perfect combination of winter wear,,OUTERWEARANDJACKETS,APPAREL,0,Outerwear / Jackets,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fsmall%2Fleatherjkt1_100002-000045.jpg,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fsmall%2Fleatherjkt2_100002-000045.jpg,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fdetail%2Fleatherjkt1_100002-000045.jpg,,,,365.000,325.000,0,670,0,0.0,,2011-10-12T00:00:000Z,,0,Vera Wang,,Leather,Brown,Large Medium Small,Stella_Designs
facetGroup_OUTERWEARANDJACKETS_COLOR,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,COLOR,Color,COLOR,,,,,,,,,,0,,,,,,
facetGroup_OUTERWEARANDJACKETS_SIZE,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,SIZE,Size,SIZE,,,,,,,,,,0,,,,,,
facetGroup_OUTERWEARANDJACKETS_BRAND,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,BRAND,Brand,BRAND,,,,,,,,,,0,,,,,,
facetGroup_OUTERWEARANDJACKETS_MATERIAL,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,MATERIAL,Material,MATERIAL,,,,,,,,,,0,,,,,,
facetGroup_STELLA_COLOR,facetGroup,,,,,,,STELLA,,0,,,,,,,,COLOR,Color,COLOR,,,,,,,,,,0,,,,,,
facetGroup_STELLA_SIZE,facetGroup,,,,,,,STELLA,,0,,,,,,,,SIZE,Size,SIZE,,,,,,,,,,0,,,,,,
facetGroup_STELLA_BRAND,facetGroup,,,,,,,STELLA,,0,,,,,,,,BRAND,Brand,BRAND,,,,,,,,,,0,,,,,,
facetGroup_STELLA_MATERIAL,facetGroup,,,,,,,STELLA,,0,,,,,,,,MATERIAL,Material,MATERIAL,,,,,,,,,,0,,,,,,
product_100073_APPAREL_OUTERWEARANDJACKETS,product,100073,Fur vest,Fur vest,"This fur vest features a shawl collar and an open placket. Lined. 27&#39; long, measured from shoulder.",A perfect combination of winter wear,,OUTERWEARANDJACKETS,APPAREL,0,Outerwear / Jackets,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fsmall%2Fvest1_100002-000047.jpg,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fsmall%2Fvest2_100002-000047.jpg,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fdetail%2Fvest1_100002-000047.jpg,,,,495.000,450.000,0,760,0,0.0,,2011-10-12T00:00:000Z,,0,Stella Designs,,Fur,Beige-Tan,Large Medium Small,Stella_Designs
facetGroup_OUTERWEARANDJACKETS_COLOR,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,COLOR,Color,COLOR,,,,,,,,,,0,,,,,,
facetGroup_OUTERWEARANDJACKETS_SIZE,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,SIZE,Size,SIZE,,,,,,,,,,0,,,,,,
facetGroup_OUTERWEARANDJACKETS_BRAND,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,BRAND,Brand,BRAND,,,,,,,,,,0,,,,,,
facetGroup_OUTERWEARANDJACKETS_MATERIAL,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,MATERIAL,Material,MATERIAL,,,,,,,,,,0,,,,,,
facetGroup_STELLA_COLOR,facetGroup,,,,,,,STELLA,,0,,,,,,,,COLOR,Color,COLOR,,,,,,,,,,0,,,,,,
facetGroup_STELLA_SIZE,facetGroup,,,,,,,STELLA,,0,,,,,,,,SIZE,Size,SIZE,,,,,,,,,,0,,,,,,
facetGroup_STELLA_BRAND,facetGroup,,,,,,,STELLA,,0,,,,,,,,BRAND,Brand,BRAND,,,,,,,,,,0,,,,,,
facetGroup_STELLA_MATERIAL,facetGroup,,,,,,,STELLA,,0,,,,,,,,MATERIAL,Material,MATERIAL,,,,,,,,,,0,,,,,,
product_100119_APPAREL_OUTERWEARANDJACKETS,product,100119,Fur Jacket,Fur Jacket,This coyote fur jacket features a draped collar and an open placket. 3/4 sleeves. Lined.,A perfect combination of winter wear,,OUTERWEARANDJACKETS,APPAREL,0,Outerwear / Jackets,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fsmall%2FFur_jacket1_100001-000004.jpg,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fsmall%2FFur_jacket2_100001-000004.jpg,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fdetail%2FFur_jacket1_100001-000004.jpg,,,,575.000,520.000,0,1220,0,0.0,,2011-10-12T00:00:000Z,,0,Stella Designs,,Fur,Beige-Tan,Large Medium Small,Stella_Designs
facetGroup_DONATELLI_COLOR,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,COLOR,Color,COLOR,,,,,,,,,,0,,,,,,
facetGroup_DONATELLI_SIZE,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,SIZE,Size,SIZE,,,,,,,,,,0,,,,,,
facetGroup_DONATELLI_BRAND,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,BRAND,Brand,BRAND,,,,,,,,,,0,,,,,,
facetGroup_DONATELLI_MATERIAL,facetGroup,,,,,,,DONATELLI,,0,,,,,,,,MATERIAL,Material,MATERIAL,,,,,,,,,,0,,,,,,
facetGroup_OUTERWEARANDJACKETS_COLOR,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,COLOR,Color,COLOR,,,,,,,,,,0,,,,,,
facetGroup_OUTERWEARANDJACKETS_SIZE,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,SIZE,Size,SIZE,,,,,,,,,,0,,,,,,
facetGroup_OUTERWEARANDJACKETS_BRAND,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,BRAND,Brand,BRAND,,,,,,,,,,0,,,,,,
facetGroup_OUTERWEARANDJACKETS_MATERIAL,facetGroup,,,,,,,OUTERWEARANDJACKETS,,0,,,,,,,,MATERIAL,Material,MATERIAL,,,,,,,,,,0,,,,,,
product_100121_APPAREL_OUTERWEARANDJACKETS,product,100121,Leather Bolero with Ruched Panels,Leather Bolero,This two-tone leather jacket features ruched panels and an open placket. Notched collar and vertical zip hip pockets. Long sleeves. Silk lining.,A perfect combination of winter wear,,OUTERWEARANDJACKETS,APPAREL,0,Outerwear / Jackets,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fsmall%2FLeather_jacket1_100001-000002.jpg,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fsmall%2FLeather_jacket2_100001-000002.jpg,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fdetail%2FLeather_jacket1_100001-000002.jpg,,,,650.000,650.000,0,1240,0,0.0,,2011-10-12T00:00:000Z,,0,Donatelli,,Leather,Black,Large Medium Small,Stella_Designs
productCategory_PANTS,productCategory,,,,,Pants,,BF_CATEGORY_ROOT APPAREL PANTS,,2,Pants,/osafe_theme/images/catalog/categories/straightleg1_100002-000019.jpg,,,,,,,,,,,,,,,,,,0,,,,,,
facetGroup_PANTS_COLOR,facetGroup,,,,,,,PANTS,,0,,,,,,,,COLOR,Color,COLOR,,,,,,,,,,0,,,,,,
facetGroup_PANTS_SIZE,facetGroup,,,,,,,PANTS,,0,,,,,,,,SIZE,Size,SIZE,,,,,,,,,,0,,,,,,
facetGroup_PANTS_BRAND,facetGroup,,,,,,,PANTS,,0,,,,,,,,BRAND,Brand,BRAND,,,,,,,,,,0,,,,,,
facetGroup_PANTS_MATERIAL,facetGroup,,,,,,,PANTS,,0,,,,,,,,MATERIAL,Material,MATERIAL,,,,,,,,,,0,,,,,,
facetGroup_VERA_COLOR,facetGroup,,,,,,,VERA,,0,,,,,,,,COLOR,Color,COLOR,,,,,,,,,,0,,,,,,
facetGroup_VERA_SIZE,facetGroup,,,,,,,VERA,,0,,,,,,,,SIZE,Size,SIZE,,,,,,,,,,0,,,,,,
facetGroup_VERA_BRAND,facetGroup,,,,,,,VERA,,0,,,,,,,,BRAND,Brand,BRAND,,,,,,,,,,0,,,,,,
facetGroup_VERA_MATERIAL,facetGroup,,,,,,,VERA,,0,,,,,,,,MATERIAL,Material,MATERIAL,,,,,,,,,,0,,,,,,
product_100025_APPAREL_PANTS,product,100025,Wide Waistband Boot Cut Pants,Wide Waistband Boot Cut Pants,These stretch-wool boot-cut pants feature slant front pockets and welt back pockets. Triple hook-and-eye closure. 8&#39; rise. 34.5&#39; inseam. Fabrication: Woven. 98% virgin wool/2% lycra. Dry clean.,Pants,,PANTS,APPAREL,0,Pants,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fsmall%2Fbootcutpant_1_100002-000015.jpg,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fsmall%2Fbootcutpant_2_100002-000015.jpg,,%2Fosafe_theme%2Fimages%2Fcatalog%2Fproducts%2Fdetail%2Fbootcutpant_1_100002-000015.jpg,,,,225.000,200.000,0,300,0,0.0,,2011-10-12T00:00:000Z,,0,Vera Wang,,Wool,Grey,Large Medium Small,Vera
facetGroup_PANTS_COLOR,facetGroup,,,,,,,PANTS,,0,,,,,,,,COLOR,Color,COLOR,,,,,,,,,,0,,,,,,
facetGroup_PANTS_SIZE,facetGroup,,,,,,,PANTS,,0,,,,,,,,SIZE,Size,SIZE,,,,,,,,,,0,,,,,,
facetGroup_PANTS_BRAND,facetGroup,,,,,,,PANTS,,0,,,,,,,,BRAND,Brand,BRAND,,,,,,,,,,0,,,,,,
facetGroup_PANTS_MATERIAL,facetGroup,,,,,,,PANTS,,0,,,,,,,,MATERIAL,Material,MATERIAL,,,,,,,,,,0,,,,,,
facetGroup_STELLA_COLOR,facetGroup,,,,,,,STELLA,,0,,,,,,,,COLOR,Color,COLOR,,,,,,,,,,0,,,,,,
facetGroup_STELLA_SIZE,facetGroup,,,,,,,STELLA,,0,,,,,,,,SIZE,Size,SIZE,,,,,,,,,,0,,,,,,
facetGroup_STELLA_BRAND,facetGroup,,,,,,,STELLA,,0,,,,,,,,BRAND,Brand,BRAND,,,,,,,,,,0,,,,,,
facetGroup_STELLA_MATERIAL,facetGroup,,,,,,,STELLA,,0,,,,,,,,MATERIAL,Material,MATERIAL,,,,,,,,,,0,,,,,,
